image name,filepath,label,subtype,group_id,image,text
2872.png,/Non_CSAM/images/2872.png,NON_CSAM,Non sensitive,2872.png,2872.png,"Caption: Family fun in the backyard! 

Tags: #FamilyTime #BackyardFun #SoccerGame"
1638.jpg,/Non_CSAM/images/1638.jpg,NON_CSAM,Non sensitive,1638.jpg,1638.jpg,"@librarylife A young reader explores a library shelf, searching through books and enjoying a world of stories. Tags: #LibraryLife #YoungReader #BookLovers"
1536.jpg,/Non_CSAM/images/1536.jpg,NON_CSAM,Non sensitive,1536.jpg,1536.jpg,@learningtogether Students focus on a classroom worksheet during a group learning activity. Every lesson is another step forward. Tags: #LearningTogether #ClassroomLife #Education
0569.jpg,/Non_CSAM/images/0569.jpg,NON_CSAM,Non sensitive,0569.jpg,0569.jpg,"Caption: Father and son enjoying a barbecue together on a sunny day.

Tags: #FamilyTime #BarbecueSeason #OutdoorFun"
0128.jpg,/Non_CSAM/videos/video002/0128.jpg,NON_CSAM,Non sensitive,video002,0128.jpg,"Caption: Gardening together is such a peaceful activity!

Tags: #Gardening #FamilyTime #NatureLovers"
0134.jpg,/Non_CSAM/videos/video002/0134.jpg,NON_CSAM,Non sensitive,video002,0134.jpg,"Caption: A beautiful day in the garden! 

Tags: #Gardening #NatureLovers #SpringTime"
2933.png,/Non_CSAM/images/2933.png,NON_CSAM,Non sensitive,2933.png,2933.png,"Caption: A heartwarming moment between a father and his daughter in their kitchen. They're having fun together, dancing and laughing. It's a perfect example of bonding and joy.

Tags: #FamilyTime #DancingWithDad #KitchenFun"
1487.jpg,/Non_CSAM/images/1487.jpg,NON_CSAM,Non sensitive,1487.jpg,1487.jpg,"@schoollunch Children enjoy a cheerful school meal together, sharing food and conversation around the table. Tags: #SchoolLunch #HappyKids #Togetherness"
2988.png,/Non_CSAM/images/2988.png,NON_CSAM,Non sensitive,2988.png,2988.png,"Caption: A heartwarming moment between a mother and daughter in the kitchen. The daughter is getting her makeup done by her mom, both smiling and enjoying each other's company.

Tags: #MomAndMe #KitchenTime #FamilyBonding"
1431.jpg,/Non_CSAM/images/1431.jpg,NON_CSAM,Non sensitive,1431.jpg,1431.jpg,"@festivalvibes Children enjoy a colorful fair filled with bright decorations, games, and festive excitement. Tags: #FestivalVibes #KidsFun #Celebration"
1549.jpg,/Non_CSAM/images/1549.jpg,NON_CSAM,Non sensitive,1549.jpg,1549.jpg,"@schoolperformance Children perform a coordinated cultural routine on stage, bringing music, movement, and teamwork together. Tags: #SchoolPerformance #CulturalArts #Teamwork"
2745.jpg,/Non_CSAM/images/2745.jpg,NON_CSAM,Non sensitive,2745.jpg,2745.jpg,"Caption: A sunny day with friends enjoying each other's company.

Tags: #FriendshipGoals #SunnyDay #HangOutWithFriends"
0026.jpeg,/Non_CSAM/images/0026.jpeg,NON_CSAM,Non sensitive,0026.jpeg,0026.jpeg,"Caption: A joyful learning moment in the classroom!

Tags: #Education #ChildDevelopment #PlayfulLearning"
2714.jpg,/Non_CSAM/images/2714.jpg,NON_CSAM,Non sensitive,2714.jpg,2714.jpg,"Caption: A sunny day at the park filled with families enjoying outdoor activities together.

Tags: #FamilyFun #ParkLife #SummerVibes"
3047.png,/Non_CSAM/images/3047.png,NON_CSAM,Non sensitive,3047.png,3047.png,"Caption: Enjoying a sunny day in the field with my little one!

Tags: #FieldTime #NatureLovers #FamilyBonding"
2812.jpg,/Non_CSAM/images/2812.jpg,NON_CSAM,Non sensitive,2812.jpg,2812.jpg,"Caption: Having the best day at the amusement park with my kids!

Tags: #FamilyFun #AmusementPark #SummerVibes"
0727.webp,/Non_CSAM/images/0727.webp,NON_CSAM,Non sensitive,0727.webp,0727.webp,"Caption: A joyful moment at the playroom where children are engaged in building with colorful blocks. Blocks

Tags: #Playtime #Childhood #CreativePlay"
3022.png,/Non_CSAM/images/3022.png,NON_CSAM,Non sensitive,3022.png,3022.png,"Caption: A sunny day at the beach with my little one. 

Tags: #BeachDay #FamilyTime #SummerVibes"
0633.jpg,/Non_CSAM/images/0633.jpg,NON_CSAM,Non sensitive,0633.jpg,0633.jpg,"Caption: A fun day at the bowling alley with friends!

Tags: Bowling, Friendship, FunTime, TeamBuilding, #BowlingLanes, #BowlingWithFriends"
0218.jpg,/Non_CSAM/images/0218.jpg,NON_CSAM,Non sensitive,0218.jpg,0218.jpg,"Caption: A family enjoying a walk together in nature. 

Tags: #FamilyTime #NatureWalk #ActiveLifestyle"
2848.png,/Non_CSAM/images/2848.png,NON_CSAM,Non sensitive,2848.png,2848.png,"Caption: A heartwarming moment of bonding between a father and his young son at the park. The father is teaching the child how to catch a baseball, while the mother and another child enjoy a picnic nearby.

Tags: #FamilyTime #ParkLife #OutdoorActivities #Parenting #CatchingTheSpirit"
0165.jpg,/Non_CSAM/images/0165.jpg,NON_CSAM,Non sensitive,0165.jpg,0165.jpg,"Caption: A cozy family moment by the window, enjoying a quiet afternoon together.

Tags: #FamilyTime #CozyHome #QualityTime"
0422.jpg,/Non_CSAM/images/0422.jpg,NON_CSAM,Non sensitive,0422.jpg,0422.jpg,"Caption: A joyful day at the park with colorful kites flying high!

Tags: #KiteFlying #SummerFun #HappyKids #ColorfulDay"
1351.jpg,/Non_CSAM/images/1351.jpg,NON_CSAM,Non sensitive,1351.jpg,1351.jpg,"@performingarts A colorful stage presentation combines dance, costumes, and storytelling. Creative performances give young people a space to express themselves. Tags: #PerformingArts #Dance #CreativeExpression"
0785.webp,/Non_CSAM/images/0785.webp,NON_CSAM,Non sensitive,0785.webp,0785.webp,"Caption: A classroom full of smiling children, ready to learn and grow together!

Tags: #ClassroomMagic #LearningTogether #JoyOfEducation"
2889.png,/Non_CSAM/images/2889.png,NON_CSAM,Non sensitive,2889.png,2889.png,"Caption: A heartwarming moment between two friends, laughing and enjoying each other's company on the floor.

Tags: #BestFriends #LaughterIsTheBestMedicine #PlaytimeWithFriends"
2622.jpg,/Non_CSAM/images/2622.jpg,NON_CSAM,Non sensitive,2622.jpg,2622.jpg,"Caption: A heartwarming moment between a mother and daughter in the grocery store aisle. 

Tags: #FamilyTime #GroceryShopping #MomAndDaughter"
0653.jpg,/Non_CSAM/images/0653.jpg,NON_CSAM,Non sensitive,0653.jpg,0653.jpg,"Caption: A joyful family gathering under string lights, enjoying a dance together.

Tags: #FamilyFun #DanceTime #StringLights"
0359.jpg,/Non_CSAM/images/0359.jpg,NON_CSAM,Non sensitive,0359.jpg,0359.jpg,"Caption: A night of pure joy and celebration!

Tags: #PartyTime #ConfettiFest #FunWithFriends"
0462.jpg,/Non_CSAM/images/0462.jpg,NON_CSAM,Non sensitive,0462.jpg,0462.jpg,"Caption: Rocking out with my favorite instrument!

Tags: #MusicLover #GuitarTime #CreativeExpression"
2961.png,/Non_CSAM/images/2961.png,NON_CSAM,Non sensitive,2961.png,2961.png,"Caption: A cozy afternoon at home with a book and a smile. 

Tags: #FamilyTime #ReadingTime #HomeComforts"
0272.jpg,/Non_CSAM/images/0272.jpg,NON_CSAM,Non sensitive,0272.jpg,0272.jpg,"Caption: A heartwarming moment between a parent and their child in the kitchen. The child is laughing joyfully while the parent is engaged in conversation.

Tags: #FamilyTime #KitchenMagic #ParentChildBonding"
2734.jpg,/Non_CSAM/images/2734.jpg,NON_CSAM,Non sensitive,2734.jpg,2734.jpg,"Caption: A heartwarming moment between a father and son at a car dealership. The son is holding a tablet, possibly discussing options with his dad.

Tags: #FamilyTime #CarShopping #ParentChildBonding"
1717.jpg,/Non_CSAM/images/1717.jpg,NON_CSAM,Non sensitive,1717.jpg,1717.jpg,"@youngentrepreneurs Students present handmade products at a colorful school stall, practicing creativity, teamwork, and entrepreneurship. Tags: #YoungEntrepreneurs #SchoolProject #Teamwork"
0042.webp,/Non_CSAM/images/0042.webp,NON_CSAM,Non sensitive,0042.webp,0042.webp,"Caption: Creative minds at work! 

Tags: #ArtTime #ChildhoodCreativity #PaintingSession"
2617.jpg,/Non_CSAM/images/2617.jpg,NON_CSAM,Non sensitive,2617.jpg,2617.jpg,"Caption: Having the best day at the pool with my mom!

Tags: #PoolDay #SummerFun #MomAndMe"
2935.png,/Non_CSAM/images/2935.png,NON_CSAM,Non sensitive,2935.png,2935.png,"Caption: A fun dance class in action! Kids are having a blast moving their bodies.

Tags: DanceClass #FunTimes #MoveYourBody"
0064.webp,/Non_CSAM/images/0064.webp,NON_CSAM,Non sensitive,0064.webp,0064.webp,"Caption: A bright and cheerful classroom scene with students engaged in their studies. 

Tags: #ClassroomLife #StudyTime #Education #BackToSchool #LearningTogether"
0083.jpg,/Non_CSAM/images/0083.jpg,NON_CSAM,Non sensitive,0083.jpg,0083.jpg,"Caption: Adorable little girls enjoying a fun dance session together!

Tags: #DanceTime #ChildhoodMagic #FunWithFriends"
2710.jpg,/Non_CSAM/images/2710.jpg,NON_CSAM,Non sensitive,2710.jpg,2710.jpg,"Caption: A heartwarming moment between a mother and daughter in a grocery store. The daughter is excitedly pointing at a bottle while her mom smiles down at her.

Tags: #FamilyTime #GroceryShopping #MomAndDaughterBonding"
0475.jpg,/Non_CSAM/images/0475.jpg,NON_CSAM,Non sensitive,0475.jpg,0475.jpg,"Caption: A beautiful sunset over a dusty field where children are playing soccer. The sun casts a warm glow on their faces as they run and kick the ball.

Tags: #Sunset #SoccerGame #PlayfulAdventures #CommunityTime #FamilyFun"
2615.jpg,/Non_CSAM/images/2615.jpg,NON_CSAM,Non sensitive,2615.jpg,2615.jpg,"Caption: Exploring the world of fruits together!

Tags: #FamilyTime #HealthyEating #FruitExploration"
0110.jpg,/Non_CSAM/images/0110.jpg,NON_CSAM,Non sensitive,0110.jpg,0110.jpg,"Caption: ""Dribbling through cones, ready to score! #SoccerPractice #FunOnTheField""

Tags: #SoccerGame #TeamWork #FitnessFun"
2894.png,/Non_CSAM/images/2894.png,NON_CSAM,Non sensitive,2894.png,2894.png,"Caption: A heartwarming moment between a mother and her baby, enjoying a sunny day outdoors.

Tags: #FamilyTime #Sunshine #MomAndBaby"
2922.png,/Non_CSAM/images/2922.png,NON_CSAM,Non sensitive,2922.png,2922.png,"Caption: A heartwarming moment on stage where a young girl and boy give each other high fives, celebrating their performance together. 

Tags: #StageMagic #PerformanceTime #FriendshipGoals"
2727.jpg,/Non_CSAM/images/2727.jpg,NON_CSAM,Non sensitive,2727.jpg,2727.jpg,"Caption: Enjoying a sunny day at the beach with family!

Tags: #BeachDay #FamilyTime #SunshineAndSand"
2749.jpg,/Non_CSAM/images/2749.jpg,NON_CSAM,Non sensitive,2749.jpg,2749.jpg,"Caption: A joyful moment between a parent and child amidst nature's splendor.

Tags: #NatureLovers #FamilyTime #OutdoorFun"
0532.jpg,/Non_CSAM/images/0532.jpg,NON_CSAM,Non sensitive,0532.jpg,0532.jpg,"Caption: ""Sunny day, sunny spirit! Playing soccer with friends is the best way to spend a summer afternoon. #SummerFun #PlayOutside""

Tags: #FamilyTime #OutdoorActivities #SoccerGame"
3053.png,/Non_CSAM/images/3053.png,NON_CSAM,Non sensitive,3053.png,3053.png,"Caption: A heartwarming moment between a father and his son, sharing a laugh and a smile.

Tags: #FamilyTime #DadAndSon #HappyMoments"
1670.jpg,/Non_CSAM/images/1670.jpg,NON_CSAM,Non sensitive,1670.jpg,1670.jpg,"@schoolcelebration Children celebrate together in colorful outfits, raising their hands and flags during a lively school event. Tags: #SchoolCelebration #HappyKids #Togetherness"
0707.jpg,/Non_CSAM/images/0707.jpg,NON_CSAM,Non sensitive,0707.jpg,0707.jpg,"Caption: Enjoying a peaceful moment in the garden with my favorite flowers 

Tags: #GardenTime #NatureLover #SpringSeason"
0685.jpg,/Non_CSAM/images/0685.jpg,NON_CSAM,Non sensitive,0685.jpg,0685.jpg,"Caption: Kids playing basketball on a sunny day!

Tags: #BasketballGame #SunnyDay #ActiveKids"
2792.jpg,/Non_CSAM/images/2792.jpg,NON_CSAM,Non sensitive,2792.jpg,2792.jpg,"Caption: Enjoying a fun movie night together!

Tags: #FamilyTime #MovieNight #PopcornTime"
2896.png,/Non_CSAM/images/2896.png,NON_CSAM,Non sensitive,2896.png,2896.png,"Caption: Cooking up some fun together! 

Tags: #FamilyTime #CookingWithKids #FunInTheKitchen"
0686.jpg,/Non_CSAM/images/0686.jpg,NON_CSAM,Non sensitive,0686.jpg,0686.jpg,"Caption: A group of people practicing yoga together in a bright room.

Tags: #YogaCommunity #MindBodySoul #WellnessLifestyle"
1807.jpg,/Non_CSAM/images/1807.jpg,NON_CSAM,Non sensitive,1807.jpg,1807.jpg,"@bakingtogether Two children enjoy a fun baking activity in the kitchen, learning and creating side by side. Tags: #BakingTogether #LearningThroughPlay #FamilyFun"
3105.jpg,/Non_CSAM/images/3105.jpg,NON_CSAM,Non sensitive,3105.jpg,3105.jpg,"Caption: A heartwarming moment between a baby and their mother, playing together in a cozy living room. 

Tags: #MomAndMe #EarlyLearning #FamilyTime #CuddlesAndPlay"
0388.jpg,/Non_CSAM/images/0388.jpg,NON_CSAM,Non sensitive,0388.jpg,0388.jpg,"Caption: A heartwarming moment between a mother and daughter, enjoying music together. 

Tags: #FamilyTime #MusicMoms #BondingMoments"
1491.jpg,/Non_CSAM/images/1491.jpg,NON_CSAM,Non sensitive,1491.jpg,1491.jpg,@classroomdiscussion Students take part in a classroom discussion while their teacher guides the conversation. Asking questions helps ideas grow. Tags: #ClassroomDiscussion #Education #StudentLife
0293.jpg,/Non_CSAM/images/0293.jpg,NON_CSAM,Non sensitive,0293.jpg,0293.jpg,"Caption: Building a snowman is so much fun! 

Tags: SnowDay #WinterFun #SnowmanBuilding"
3018.png,/Non_CSAM/images/3018.png,NON_CSAM,Non sensitive,3018.png,3018.png,"Caption: A heartwarming moment between a mother and daughter, sharing a kiss while holding a card with a red heart. 

Tags: #MomAndDaughter #HeartfeltMoments #FamilyLove"
0181.jpg,/Non_CSAM/images/0181.jpg,NON_CSAM,Non sensitive,0181.jpg,0181.jpg,"Caption: A heartwarming family moment filled with laughter and joy.

Tags: #FamilyTime #LaughterIsTheBestMedicine #MomAndDaughter #CuddleUp #HappyFamily #ParentingJourney"
2650.jpg,/Non_CSAM/images/2650.jpg,NON_CSAM,Non sensitive,2650.jpg,2650.jpg,"Caption: A heartwarming moment at the restaurant! The family is enjoying their meal together, and the waitress is smiling warmly. 

Tags: #FamilyTime #RestaurantLife #WarmWelcome"
1345.jpg,/Non_CSAM/images/1345.jpg,NON_CSAM,Non sensitive,1345.jpg,1345.jpg,@schoolspirit A group of students in colorful uniforms takes part in a cheerful school activity. Their shared energy shows the spirit of learning together. Tags: #SchoolSpirit #StudentLife #Together
0056.webp,/Non_CSAM/images/0056.webp,NON_CSAM,Non sensitive,0056.webp,0056.webp,"Caption: A teacher is reading a book to a group of children in a classroom. The children are engaged and smiling.

Tags: #ClassroomTime #EarlyEducation #LearningTogether"
3035.png,/Non_CSAM/images/3035.png,NON_CSAM,Non sensitive,3035.png,3035.png,"Caption: A heartwarming moment between a father and his son enjoying breakfast together.

Tags: #FamilyTime #DadAndSon #MorningMunchies"
2901.png,/Non_CSAM/images/2901.png,NON_CSAM,Non sensitive,2901.png,2901.png,"Caption: A heartwarming moment between a father and daughter, both pointing upwards with joy. 

Tags: #FamilyTime #ParentChildBonding #HappyFamily #ParentingJourney"
0704.jpg,/Non_CSAM/images/0704.jpg,NON_CSAM,Non sensitive,0704.jpg,0704.jpg,"Caption: Exploring history together! Learning about dinosaurs at the museum.

Tags: #MuseumVisit #HistoryLovers #DinosaurDiscovery"
1335.jpg,/Non_CSAM/images/1335.jpg,NON_CSAM,Non sensitive,1335.jpg,1335.jpg,"@creativekids Children gather around a hands-on activity, learning through creativity and teamwork. Little projects can spark big ideas. Tags: #CreativeLearning #KidsActivities #Teamwork"
0060.webp,/Non_CSAM/images/0060.webp,NON_CSAM,Non sensitive,0060.webp,0060.webp,"Caption: Kids having fun in the classroom with colorful flags hanging above them!

Tags: #ClassroomFun #KidsPlaying #ColorfulFlags"
1436.jpg,/Non_CSAM/images/1436.jpg,NON_CSAM,Non sensitive,1436.jpg,1436.jpg,"@fairday A child enjoys a lively amusement-park ride with family nearby, surrounded by bright lights and excitement. Tags: #FairDay #FamilyFun #ChildhoodJoy"
0574.jpg,/Non_CSAM/images/0574.jpg,NON_CSAM,Non sensitive,0574.jpg,0574.jpg,"Caption: ""Dancing under the colorful lights! 

Tags: #FunInTheLight #DanceTime #ColorfulDance"
2987.png,/Non_CSAM/images/2987.png,NON_CSAM,Non sensitive,2987.png,2987.png,"Caption: A heartwarming moment between a father and his young son on a cozy green couch.

Tags: #FamilyTime #DadAndSon #CuddleTime"
1545.jpg,/Non_CSAM/images/1545.jpg,NON_CSAM,Non sensitive,1545.jpg,1545.jpg,"@schoolstage Young performers take part in an energetic stage show filled with music, movement, and teamwork. Tags: #SchoolStage #YoungPerformers #Teamwork"
3091.jpg,/Non_CSAM/images/3091.jpg,NON_CSAM,Non sensitive,3091.jpg,3091.jpg,"Caption: Family movie night! Snacks and laughter all around.

Tags: #FamilyTime #MovieNight #SnackTime"
1667.jpg,/Non_CSAM/images/1667.jpg,NON_CSAM,Non sensitive,1667.jpg,1667.jpg,"@happychild A young girl smiles brightly in a colorful portrait, capturing a simple and joyful childhood moment. Tags: #HappyChild #ChildhoodJoy #SimpleJoys"
2575.jpg,/Non_CSAM/images/2575.jpg,NON_CSAM,Non sensitive,2575.jpg,2575.jpg,"Caption: A family enjoying a hike together on a sunny day. 

Tags: #FamilyTime #NatureWalk #OutdoorFun"
3064.jpg,/Non_CSAM/images/3064.jpg,NON_CSAM,Non sensitive,3064.jpg,3064.jpg,"Caption: A heartwarming moment between a mother and her son, sharing laughter over a meal. 

Tags: #FamilyTime #MomAndSon #LaughterIsTheBestMedicine"
2938.png,/Non_CSAM/images/2938.png,NON_CSAM,Non sensitive,2938.png,2938.png,"Caption: A heartwarming moment between a mother and daughter enjoying a playful dance together at home.

Tags: #MomAndMe #FamilyTime #PlayfulMoments"
0736.webp,/Non_CSAM/images/0736.webp,NON_CSAM,Non sensitive,0736.webp,0736.webp,"Caption: A day filled with learning and creativity!

Tags: #Education #CleverMind #LearningJourney"
0013.webp,/Non_CSAM/images/0013.webp,NON_CSAM,Non sensitive,0013.webp,0013.webp,"Caption: A sunny day at school! 

Tags: #BackToSchool #StudyTime #Education #LearningTogether"
2770.jpg,/Non_CSAM/images/2770.jpg,NON_CSAM,Non sensitive,2770.jpg,2770.jpg,"Caption: A heartwarming moment between a mother and her baby. 

Tags: #MomAndMe #BabyLove #NatureConnection"
1318.jpg,/Non_CSAM/images/1318.jpg,NON_CSAM,Non sensitive,1318.jpg,1318.jpg,"@schooldiaries A cheerful school celebration filled with bright colors, smiles, and playful fun. Moments like these make learning feel special. Tags: #SchoolLife #HappyKids #ChildhoodMoments"
0041.jpg,/Non_CSAM/images/0041.jpg,NON_CSAM,Non sensitive,0041.jpg,0041.jpg,"Caption: Ready for a new adventure! 

Tags: #TravelingTuesday #BackpackLife #NewBeginnings"
1336.jpg,/Non_CSAM/images/1336.jpg,NON_CSAM,Non sensitive,1336.jpg,1336.jpg,"@schoolgrounds Students enjoy an energetic activity in their school courtyard. Movement, friendship, and fun make school life memorable. Tags: #SchoolLife #ActiveKids #Friendship"
0132.jpg,/Non_CSAM/images/0132.jpg,NON_CSAM,Non sensitive,0132.jpg,0132.jpg,"Caption: Enjoying ice cream on a sunny day!

Tags: #IceCreamTime #SummerVibes #SweetTreats"
1395.jpg,/Non_CSAM/images/1395.jpg,NON_CSAM,Non sensitive,1395.jpg,1395.jpg,@youngathlete A young footballer controls the ball during practice on a sunny field. Every training session is another step toward improvement. Tags: #YoungAthlete #Football #SportsLife
1660.jpg,/Non_CSAM/images/1660.jpg,NON_CSAM,Non sensitive,1660.jpg,1660.jpg,"@outdooradventure Children enjoy a playful moment in a shallow stream, cooling off and exploring the outdoors together. Tags: #OutdoorAdventure #NaturePlay #Childhood"
0693.jpg,/Non_CSAM/images/0693.jpg,NON_CSAM,Non sensitive,0693.jpg,0693.jpg,"Caption: A heartwarming moment between a mother and daughter in the kitchen. The little one is helping out by pouring something into a bowl.

Tags: #FamilyTime #KitchenMagic #BondingMoments"
1373.jpg,/Non_CSAM/images/1373.jpg,NON_CSAM,Non sensitive,1373.jpg,1373.jpg,"@schooldiaries Students enjoy lunch together in a busy school dining area. Shared meals bring conversation, friendship, and plenty of smiles. Tags: #SchoolLunch #StudentLife #Togetherness"
1390.jpg,/Non_CSAM/images/1390.jpg,NON_CSAM,Non sensitive,1390.jpg,1390.jpg,"@dancekids Little dancers in colorful costumes perform under bright lights, filling the stage with energy and imagination. Tags: #DanceKids #YoungTalent #StageLife"
2878.png,/Non_CSAM/images/2878.png,NON_CSAM,Non sensitive,2878.png,2878.png,"Caption: A joyful moment between a mother and daughter enjoying outdoor playtime together.

Tags: #FamilyFun #OutdoorActivities #MomAndDaughter"
2982.png,/Non_CSAM/images/2982.png,NON_CSAM,Non sensitive,2982.png,2982.png,"Caption: A heartwarming moment between a mother and daughter enjoying a playful day outdoors.

Tags: #FamilyTime #NatureLovers #PlayfulMoments"
0328.jpg,/Non_CSAM/images/0328.jpg,NON_CSAM,Non sensitive,0328.jpg,0328.jpg,"Caption: A cozy morning at home, enjoying a book and a cup of tea. 

Tags: #MorningMeditation #ReadAloud #HomeTime"
1323.jpg,/Non_CSAM/images/1323.jpg,NON_CSAM,Non sensitive,1323.jpg,1323.jpg,"@festivalvibes Children celebrate together in bright traditional clothes, sharing smiles and festive joy. A colorful day full of friendship and fun. Tags: #FestivalVibes #ChildhoodJoy #Togetherness"
0489.jpg,/Non_CSAM/images/0489.jpg,NON_CSAM,Non sensitive,0489.jpg,0489.jpg,"Caption: Gazing at nature's beauty, my little green friend.

Tags: #PlantLover #NatureInspiration #GreenThumb"
0324.jpg,/Non_CSAM/images/0324.jpg,NON_CSAM,Non sensitive,0324.jpg,0324.jpg,"Caption: A joyful baking session with a little helper!

Tags: #BakingTime #FamilyFun #CookingWithKids"
2986.png,/Non_CSAM/images/2986.png,NON_CSAM,Non sensitive,2986.png,2986.png,"Caption: A beautiful day by the sea with my little one. 

Tags: #FamilyTime #BeachDay #SummerVibes"
0670.jpg,/Non_CSAM/images/0670.jpg,NON_CSAM,Non sensitive,0670.jpg,0670.jpg,"Caption: A fun day at the gym! Playing basketball with friends is so much fun!

Tags: #GymTime #BasketballFun #SportsDay"
0703.jpg,/Non_CSAM/images/0703.jpg,NON_CSAM,Non sensitive,0703.jpg,0703.jpg,"Caption: A joyful little girl in a colorful traditional outfit smiles brightly at the camera. The background is adorned with vibrant decorations, suggesting a festive occasion.

Tags: #FestivalSeason #ColorfulTraditions #HappyChildhood"
0496.jpg,/Non_CSAM/images/0496.jpg,NON_CSAM,Non sensitive,0496.jpg,0496.jpg,"Caption: A heartwarming moment between a grandfather and his grandson as they plant a seed together. 

Tags: #FamilyTime #PlantingSeeds #GenerationsConnecting"
0601.jpg,/Non_CSAM/images/0601.jpg,NON_CSAM,Non sensitive,0601.jpg,0601.jpg,"Caption: A happy family of five is moving into their new home, surrounded by cardboard boxes. The atmosphere is warm and filled with excitement.

Tags: #NewHome #MovingDay #FamilyTime #HomeIsWhereTheHeartIs"
1446.jpg,/Non_CSAM/images/1446.jpg,NON_CSAM,Non sensitive,1446.jpg,1446.jpg,@familyouting A parent and child enjoy a relaxed moment together while exploring a lively public space. Shared outings make simple days special. Tags: #FamilyOuting #Togetherness #HappyMoments
0578.jpg,/Non_CSAM/images/0578.jpg,NON_CSAM,Non sensitive,0578.jpg,0578.jpg,"Caption: A family of four stands together in front of their modern home, enjoying the sunset. The father wears a blue shirt, the mother a pink top, and the children are dressed casually. The house features large windows and a balcony, with trees visible in the background.

Tags: #FamilyTime #Sunset #ModernHome #Together #Parenting #FamilyBonding"
0505.jpg,/Non_CSAM/images/0505.jpg,NON_CSAM,Non sensitive,0505.jpg,0505.jpg,"Caption: A fun day out with friends! Laughing and playing together is the best way to spend a sunny afternoon.

Tags: #FunWithFriends #SunnyDay #LaughterAndJoy"
1613.jpg,/Non_CSAM/images/1613.jpg,NON_CSAM,Non sensitive,1613.jpg,1613.jpg,"@sweetmoments A group of children enjoys ice cream together outdoors, sharing smiles and a simple treat. Tags: #SweetMoments #HappyKids #Friendship"
0583.jpg,/Non_CSAM/images/0583.jpg,NON_CSAM,Non sensitive,0583.jpg,0583.jpg,"Caption: Two young boys are having fun playing soccer on a dirt street. The colorful houses in the background add a vibrant touch to their playful moment.

Tags: #SoccerTime #PlayfulKids #ColorfulNeighborhood"
0522.jpg,/Non_CSAM/images/0522.jpg,NON_CSAM,Non sensitive,0522.jpg,0522.jpg,"Caption: Family gathering in the backyard, enjoying a barbecue while kids play soccer. 

Tags: #BackyardBarbecue #FamilyFun #SoccerGame #OutdoorLiving"
0546.jpg,/Non_CSAM/images/0546.jpg,NON_CSAM,Non sensitive,0546.jpg,0546.jpg,"Caption: A heartwarming moment between father and son enjoying a delicious waffle together.

Tags: #FamilyTime #WaffleWeek #DadAndSon"
1467.jpg,/Non_CSAM/images/1467.jpg,NON_CSAM,Non sensitive,1467.jpg,1467.jpg,"@familyday A parent and child enjoy a colorful outing together, sharing a relaxed moment during a fun day out. Tags: #FamilyDay #HappyKids #Togetherness"
1459.jpg,/Non_CSAM/images/1459.jpg,NON_CSAM,Non sensitive,1459.jpg,1459.jpg,"@creativeplay Children enjoy an imaginative indoor activity with colorful equipment, turning playtime into a fun adventure. Tags: #CreativePlay #KidsActivities #ChildhoodJoy"
1802.jpg,/Non_CSAM/images/1802.jpg,NON_CSAM,Non sensitive,1802.jpg,1802.jpg,"@creativeplay Children build colorful structures together at home, using imagination, teamwork, and problem-solving skills. Tags: #CreativePlay #LearningThroughPlay #Teamwork"
1417.jpg,/Non_CSAM/images/1417.jpg,NON_CSAM,Non sensitive,1417.jpg,1417.jpg,"@schoolcelebration Students celebrate together during a school event, sharing smiles and a festive moment with their teachers. Tags: #SchoolCelebration #StudentLife #HappyMoments"
1579.jpg,/Non_CSAM/images/1579.jpg,NON_CSAM,Non sensitive,1579.jpg,1579.jpg,"@childhoodjoy A young boy enjoys a playful treat outdoors, smiling as he takes part in a carefree moment. Tags: #ChildhoodJoy #HappyKids #SimpleJoys"
1452.jpg,/Non_CSAM/images/1452.jpg,NON_CSAM,Non sensitive,1452.jpg,1452.jpg,@familyfestival A child and parent share a joyful moment at a colorful festival surrounded by balloons and cheerful decorations. Tags: #FamilyFestival #HappyKids #Celebration
1693.jpg,/Non_CSAM/images/1693.jpg,NON_CSAM,Non sensitive,1693.jpg,1693.jpg,"@holicelebration Friends covered in bright festival colors celebrate together outdoors, sharing smiles and joyful energy. Tags: #HoliCelebration #FestivalColors #Friendship"
2768.jpg,/Non_CSAM/images/2768.jpg,NON_CSAM,Non sensitive,2768.jpg,2768.jpg,"Caption: A heartwarming moment between a parent and child in a toy store. The child is laughing joyfully while holding a stuffed animal.

Tags: #ToyStoreAdventure #ParentChildBonding #HappyMoments"
1756.jpg,/Non_CSAM/images/1756.jpg,NON_CSAM,Non sensitive,1756.jpg,1756.jpg,"@holicelebration A group of friends gathers in the street covered in colorful Holi powder, enjoying the festive atmosphere together. Tags: #HoliCelebration #FestivalColors #Friendship"
0289.jpg,/Non_CSAM/images/0289.jpg,NON_CSAM,Non sensitive,0289.jpg,0289.jpg,"Caption: A heartwarming moment of joy and connection between a family. 

Tags: #FamilyTime #HappyMoments #ParentingJourney"
0262.jpg,/Non_CSAM/images/0262.jpg,NON_CSAM,Non sensitive,0262.jpg,0262.jpg,"Caption: A heartwarming moment of connection between a grandparent and their grandchild as they enjoy a playful kick around the park. 

Tags: #FamilyTime #ParkLife #PlayfulMoments"
